Date,Open,High,Low,Close,Adj Close,Volume
1998-01-20,0.170201,0.172433,0.166295,0.170201,0.145525,241561600
1998-01-21,0.167411,0.170201,0.165737,0.168806,0.144332,190209600
1998-01-22,0.166853,0.176339,0.166295,0.171875,0.146956,329728000
1998-01-23,0.172991,0.175781,0.171875,0.174107,0.148865,233161600
1998-01-26,0.173549,0.174665,0.167969,0.173549,0.148387,146440000
1998-01-27,0.171317,0.175781,0.169643,0.170759,0.146002,112235200
1998-01-28,0.171317,0.172991,0.166295,0.171317,0.146479,151121600
1998-01-29,0.169085,0.170759,0.165179,0.165179,0.141231,211881600
1998-01-30,0.163504,0.168527,0.162946,0.163504,0.139799,162444800
1998-02-02,0.165179,0.165179,0.155134,0.157924,0.135028,636742400
1998-02-03,0.157924,0.166295,0.157924,0.163504,0.139799,402617600
1998-02-04,0.161272,0.165179,0.160714,0.162946,0.139322,170195200
1998-02-05,0.162946,0.165179,0.160714,0.163504,0.139799,238268800
1998-02-06,0.164063,0.166853,0.162946,0.165179,0.141231,202339200
1998-02-09,0.164063,0.174107,0.164063,0.171317,0.146479,494670400
1998-02-10,0.170759,0.174665,0.170201,0.173549,0.148387,422016000
1998-02-11,0.174107,0.174107,0.168527,0.169643,0.145048,211668800
1998-02-12,0.170759,0.173549,0.170201,0.172991,0.147910,203750400
1998-02-13,0.171317,0.177455,0.169643,0.174107,0.148865,207995200
1998-02-17,0.174107,0.176339,0.174107,0.175223,0.149819,182750400
1998-02-18,0.174665,0.185268,0.174665,0.183594,0.156976,494592000
1998-02-19,0.186384,0.186942,0.178571,0.182478,0.156022,399660800
1998-02-20,0.183036,0.183594,0.176897,0.178571,0.152681,325416000
1998-02-23,0.179688,0.193080,0.178571,0.189732,0.162224,477489600
1998-02-24,0.190290,0.190848,0.185268,0.190290,0.162701,456590400
1998-02-25,0.190290,0.203125,0.186942,0.199219,0.170336,712667200
1998-02-26,0.199219,0.210379,0.195313,0.209821,0.179401,595134400
1998-02-27,0.208147,0.213170,0.201451,0.210938,0.180356,519601600
1998-03-02,0.210379,0.210379,0.198661,0.203125,0.173676,400444800
1998-03-03,0.195313,0.207031,0.193080,0.206473,0.176538,334073600
1998-03-04,0.204241,0.220982,0.204241,0.218192,0.186558,817824000
1998-03-05,0.207589,0.216518,0.206473,0.214844,0.183695,675124800
1998-03-06,0.213170,0.218750,0.208705,0.218192,0.186558,666467200
1998-03-09,0.212054,0.217076,0.200893,0.203125,0.173676,574929600
1998-03-10,0.205357,0.218750,0.204799,0.214844,0.183695,712902400
1998-03-11,0.224330,0.233817,0.219308,0.233259,0.199441,1214337600
1998-03-12,0.233259,0.241071,0.228237,0.241071,0.206120,744363200
1998-03-13,0.243304,0.243304,0.234375,0.242188,0.207075,566160000
1998-03-16,0.242188,0.243304,0.233817,0.238281,0.203735,402360000
1998-03-17,0.236607,0.238281,0.231027,0.235212,0.201110,410256000
1998-03-18,0.232143,0.240513,0.232143,0.240513,0.205643,276998400
1998-03-19,0.239955,0.240513,0.237165,0.238839,0.204212,160059200
1998-03-20,0.238281,0.239955,0.232143,0.235491,0.201349,215476800
1998-03-23,0.231585,0.234375,0.219866,0.233259,0.199441,414736000
1998-03-24,0.235491,0.250000,0.234375,0.250000,0.213754,675931200
1998-03-25,0.246652,0.247768,0.235491,0.242467,0.207314,387374400
1998-03-26,0.238839,0.241071,0.236049,0.237165,0.202780,202966400
1998-03-27,0.237723,0.243862,0.235491,0.240513,0.205643,255595200
1998-03-30,0.238839,0.245536,0.238839,0.244978,0.209461,250700800
1998-03-31,0.244978,0.248326,0.243304,0.245536,0.209938,266896000
1998-04-01,0.244978,0.248326,0.241629,0.245536,0.209938,186883200
1998-04-02,0.243862,0.244978,0.240513,0.243862,0.208506,194308800
1998-04-03,0.242188,0.243304,0.239397,0.241629,0.206597,203067200
1998-04-06,0.241071,0.241071,0.233817,0.234375,0.200395,347592000
1998-04-07,0.230469,0.232143,0.222098,0.227679,0.194670,292700800
1998-04-08,0.225446,0.226563,0.220424,0.223214,0.190852,225198400
1998-04-09,0.223772,0.231027,0.223214,0.228795,0.195624,170307200
1998-04-13,0.228795,0.238281,0.223214,0.236049,0.201826,288299200
1998-04-14,0.235491,0.243304,0.235491,0.240513,0.205643,327846400
1998-04-15,0.242746,0.245536,0.237723,0.244978,0.209461,557513600
1998-04-16,0.261161,0.264509,0.251674,0.255580,0.218526,1837953600
1998-04-17,0.255022,0.255580,0.247210,0.249442,0.213277,592166400
1998-04-20,0.246652,0.263393,0.246094,0.258929,0.221389,517776000
1998-04-21,0.259487,0.260045,0.254464,0.258929,0.221389,348028800
1998-04-22,0.256696,0.258929,0.245536,0.245536,0.209938,284950400
1998-04-23,0.244978,0.258929,0.242746,0.247210,0.211369,475294400
1998-04-24,0.247768,0.252232,0.245536,0.249442,0.213277,215544000
1998-04-27,0.238839,0.247768,0.238839,0.247768,0.211846,409796800
1998-04-28,0.248884,0.250000,0.234375,0.240513,0.205643,237171200
1998-04-29,0.240513,0.244978,0.238839,0.241071,0.206120,189537600
1998-04-30,0.244420,0.246652,0.241629,0.244420,0.208983,179950400
1998-05-01,0.245536,0.252232,0.239955,0.250000,0.213754,184072000
1998-05-04,0.257813,0.263393,0.257813,0.259487,0.221866,571144000
1998-05-05,0.261161,0.266741,0.260045,0.265067,0.226637,419283200
1998-05-06,0.266741,0.271763,0.261161,0.270647,0.231408,897008000
1998-05-07,0.272879,0.273438,0.266741,0.269531,0.230454,552899200
1998-05-08,0.268415,0.272321,0.267299,0.271763,0.232362,270816000
1998-05-11,0.275670,0.282366,0.274554,0.276228,0.236180,665022400
1998-05-12,0.272879,0.274554,0.267299,0.268973,0.229977,257812800
1998-05-13,0.268415,0.275112,0.264509,0.271763,0.232362,314417600
1998-05-14,0.271205,0.271763,0.265625,0.268415,0.229500,162680000
1998-05-15,0.268415,0.271205,0.261161,0.263951,0.225683,272585600
1998-05-18,0.262277,0.263951,0.253348,0.254464,0.217571,232388800
1998-05-19,0.258371,0.262835,0.257254,0.262277,0.224252,218265600
1998-05-20,0.264509,0.266741,0.256696,0.263951,0.225683,190176000
1998-05-21,0.263951,0.265067,0.255580,0.257813,0.220435,130995200
1998-05-22,0.256696,0.256696,0.243862,0.248884,0.212800,266593600
1998-05-26,0.250558,0.252232,0.237723,0.238281,0.203735,311774400
1998-05-27,0.229353,0.239397,0.228795,0.238839,0.204212,370193600
1998-05-28,0.238839,0.248884,0.238839,0.244978,0.209461,298491200
1998-05-29,0.245536,0.246094,0.236049,0.237723,0.203257,216720000
1998-06-01,0.236607,0.246652,0.228795,0.234375,0.200395,319692800
1998-06-02,0.236049,0.243862,0.232143,0.239955,0.205166,179300800
1998-06-03,0.242188,0.243304,0.233817,0.234933,0.200872,145140800
1998-06-04,0.237723,0.239955,0.230469,0.239397,0.204689,156139200
1998-06-05,0.239955,0.243304,0.235491,0.239955,0.205166,123323200
1998-06-08,0.241071,0.247210,0.239397,0.243304,0.208029,126627200
1998-06-09,0.244420,0.254464,0.244420,0.252232,0.215663,275744000
1998-06-10,0.250000,0.258929,0.246652,0.250558,0.214232,229230400
1998-06-11,0.251674,0.255580,0.248326,0.248326,0.212323,180118400
1998-06-12,0.246652,0.252232,0.244420,0.251116,0.214709,223854400
1998-06-15,0.243304,0.252232,0.243304,0.245536,0.209938,136662400
1998-06-16,0.247210,0.251116,0.243862,0.250000,0.213754,129684800
1998-06-17,0.250000,0.255022,0.249442,0.251116,0.214709,187174400
1998-06-18,0.247768,0.250558,0.242746,0.243862,0.208506,119996800
1998-06-19,0.244420,0.244978,0.238839,0.241629,0.206597,137558400
1998-06-22,0.241071,0.246094,0.238839,0.244420,0.208983,134568000
1998-06-23,0.244978,0.251116,0.243304,0.248326,0.212323,231056000
1998-06-24,0.247768,0.255580,0.243862,0.252232,0.215663,273795200
1998-06-25,0.255022,0.257254,0.252790,0.255022,0.218048,191811200
1998-06-26,0.254464,0.255580,0.247768,0.251674,0.215186,111115200
1998-06-29,0.252232,0.257254,0.250558,0.256138,0.219003,166185600
1998-06-30,0.255580,0.257254,0.251116,0.256138,0.219003,131062400
1998-07-01,0.257813,0.267857,0.254464,0.267299,0.228545,314115200
1998-07-02,0.265067,0.268415,0.258929,0.258929,0.221389,298110400
1998-07-06,0.263393,0.271205,0.260045,0.271205,0.231885,270950400
1998-07-07,0.271205,0.275670,0.267857,0.272321,0.232839,241472000
1998-07-08,0.274554,0.294085,0.273996,0.290737,0.248585,932814400
1998-07-09,0.294085,0.300223,0.280692,0.282924,0.241905,566608000
1998-07-10,0.287388,0.291295,0.283482,0.286272,0.244768,302523200
1998-07-13,0.285156,0.304688,0.284598,0.303013,0.259082,715388800
1998-07-14,0.303013,0.303571,0.295759,0.298549,0.255265,548531200
1998-07-15,0.300781,0.309710,0.299107,0.307478,0.262899,594966400
1998-07-16,0.338170,0.340402,0.319196,0.334821,0.286278,2561350400
1998-07-17,0.332589,0.332589,0.323103,0.329241,0.281507,629552000
1998-07-20,0.326451,0.327009,0.316964,0.323661,0.276736,383891200
1998-07-21,0.322545,0.330357,0.317522,0.318080,0.271964,329504000
1998-07-22,0.311942,0.318080,0.305804,0.312500,0.267193,280728000
1998-07-23,0.310826,0.318080,0.310268,0.311942,0.266716,253131200
1998-07-24,0.315848,0.316964,0.301897,0.309710,0.264808,271286400
1998-07-27,0.305804,0.311384,0.296875,0.307478,0.262899,214233600
1998-07-28,0.304129,0.309152,0.294643,0.300223,0.256696,225377600
1998-07-29,0.301339,0.320313,0.300781,0.313616,0.268147,447720000
1998-07-30,0.319754,0.328125,0.316964,0.325893,0.278644,362297600
1998-07-31,0.327009,0.328125,0.308036,0.309152,0.264331,183108800
1998-08-03,0.305804,0.317522,0.296875,0.313616,0.268147,301761600
1998-08-04,0.316964,0.321429,0.303571,0.305246,0.260991,293921600
1998-08-05,0.301339,0.321429,0.299107,0.321429,0.274828,454081600
1998-08-06,0.313058,0.329241,0.311384,0.329241,0.281507,438614400
1998-08-07,0.332031,0.333705,0.321429,0.325893,0.278644,298020800
1998-08-10,0.324219,0.339844,0.323661,0.338728,0.289619,488600000
1998-08-11,0.337054,0.366071,0.333705,0.348214,0.297729,1759475200
1998-08-12,0.354911,0.365513,0.352539,0.357701,0.305841,689774400
1998-08-13,0.356585,0.363839,0.351563,0.352121,0.301070,390779200
1998-08-14,0.363281,0.363839,0.352679,0.361607,0.309180,450777600
1998-08-17,0.366071,0.382254,0.356027,0.374442,0.320155,930876800
1998-08-18,0.378906,0.387277,0.377232,0.380022,0.324926,605953600
1998-08-19,0.388393,0.390625,0.366071,0.366071,0.312997,485990400
1998-08-20,0.366071,0.367188,0.359375,0.362723,0.310135,391921600
1998-08-21,0.357143,0.388951,0.348214,0.383929,0.328266,813377600
1998-08-24,0.387835,0.388393,0.358259,0.367746,0.314429,610176000
1998-08-25,0.378348,0.378348,0.359933,0.364397,0.311566,495566400
1998-08-26,0.356027,0.367188,0.352679,0.360491,0.308226,406481600
1998-08-27,0.350446,0.350446,0.318080,0.334821,0.286278,1114243200
1998-08-28,0.331473,0.343750,0.304688,0.305246,0.260991,932254400
1998-08-31,0.310268,0.311384,0.276786,0.278460,0.238088,868224000
1998-09-01,0.280134,0.315848,0.273438,0.304688,0.260514,869075200
1998-09-02,0.316964,0.333705,0.314732,0.317522,0.271487,843001600
1998-09-03,0.312500,0.313616,0.303571,0.309152,0.264331,409752000
1998-09-04,0.316964,0.325335,0.301339,0.313616,0.268147,377272000
1998-09-08,0.339286,0.341518,0.328125,0.341518,0.292004,402796800
1998-09-09,0.339844,0.340402,0.330357,0.333705,0.285324,354692800
1998-09-10,0.323661,0.341518,0.319196,0.340402,0.291050,526881600
1998-09-11,0.343750,0.353795,0.329241,0.335938,0.287233,352284800
1998-09-14,0.341518,0.346540,0.331473,0.332031,0.283892,247072000
1998-09-15,0.328125,0.344308,0.325893,0.340960,0.291527,433652800
1998-09-16,0.344866,0.345982,0.330357,0.333147,0.284847,258876800
1998-09-17,0.321987,0.331473,0.320313,0.321429,0.274828,269292800
1998-09-18,0.321987,0.328125,0.317522,0.328125,0.280553,305076800
1998-09-21,0.318638,0.329799,0.315290,0.329799,0.281984,295870400
1998-09-22,0.331473,0.335938,0.324777,0.330357,0.282461,257936000
1998-09-23,0.332589,0.342634,0.326451,0.342076,0.292481,287918400
1998-09-24,0.338170,0.353237,0.337054,0.343750,0.293912,482843200
1998-09-25,0.340960,0.349888,0.335938,0.345982,0.295821,228289600
1998-09-28,0.354911,0.358817,0.339286,0.348772,0.298206,405417600
1998-09-29,0.348772,0.357143,0.340402,0.352679,0.301547,305132800
1998-09-30,0.345982,0.350446,0.339286,0.340402,0.291050,167182400
1998-10-01,0.328125,0.339286,0.315848,0.318638,0.272441,370216000
1998-10-02,0.316964,0.323661,0.304688,0.313058,0.267670,475574400
1998-10-05,0.303571,0.308594,0.281250,0.287388,0.245722,551880000
1998-10-06,0.300781,0.306362,0.290179,0.290737,0.248585,399862400
1998-10-07,0.289063,0.297433,0.284598,0.285156,0.243814,473356800
1998-10-08,0.276786,0.278460,0.254464,0.275112,0.235226,689214400
1998-10-09,0.283482,0.314732,0.274554,0.313616,0.268147,668236800
1998-10-12,0.334821,0.343192,0.326451,0.334263,0.285801,622899200
1998-10-13,0.339844,0.349888,0.321429,0.345982,0.295821,941628800
1998-10-14,0.354911,0.368862,0.328683,0.333705,0.285324,2280017600
1998-10-15,0.323661,0.332589,0.316964,0.327009,0.279599,840672000
1998-10-16,0.331473,0.339844,0.325893,0.327567,0.280076,615563200
1998-10-19,0.327567,0.339844,0.320313,0.334821,0.286278,475776000
1998-10-20,0.338728,0.340960,0.321429,0.321987,0.275305,382088000
1998-10-21,0.328125,0.334263,0.319196,0.331473,0.283415,430617600
1998-10-22,0.329241,0.335938,0.323661,0.328125,0.280553,317374400
1998-10-23,0.328125,0.329241,0.313616,0.316964,0.271010,355980800
1998-10-26,0.321987,0.337054,0.316964,0.334263,0.285801,475843200
1998-10-27,0.339286,0.347656,0.313058,0.314732,0.269102,538193600
1998-10-28,0.314732,0.330357,0.313616,0.328683,0.281030,363708800
1998-10-29,0.325335,0.334263,0.319754,0.325335,0.278167,344579200
1998-10-30,0.328683,0.334821,0.323661,0.331473,0.283415,317643200
1998-11-02,0.334821,0.337054,0.332589,0.335938,0.287233,253769600
1998-11-03,0.333705,0.341518,0.333147,0.337612,0.288664,370451200
1998-11-04,0.344308,0.349330,0.340402,0.345424,0.295344,627883200
1998-11-05,0.342634,0.351563,0.339844,0.340960,0.291527,607118400
1998-11-06,0.338170,0.341518,0.332589,0.339844,0.290573,797339200
1998-11-09,0.336496,0.340402,0.316964,0.327009,0.279599,660788800
1998-11-10,0.323103,0.323661,0.312500,0.313616,0.268147,883982400
1998-11-11,0.319196,0.319754,0.292411,0.299665,0.256219,948505600
1998-11-12,0.295759,0.307478,0.293527,0.303571,0.259559,595100800
1998-11-13,0.311942,0.321987,0.309710,0.318638,0.272441,791817600
1998-11-16,0.320871,0.328125,0.316406,0.321429,0.274828,384529600
1998-11-17,0.319196,0.319754,0.310268,0.310826,0.265762,210728000
1998-11-18,0.314174,0.321429,0.311384,0.316406,0.270533,329660800
1998-11-19,0.316964,0.332031,0.316406,0.319196,0.272918,346528000
1998-11-20,0.325335,0.328125,0.310268,0.315290,0.269579,399224000
1998-11-23,0.317522,0.328683,0.314174,0.323661,0.276736,577953600
1998-11-24,0.322545,0.328125,0.319196,0.320871,0.274350,319748800
1998-11-25,0.320313,0.321987,0.311942,0.313616,0.268147,303800000
1998-11-27,0.313058,0.313616,0.310268,0.313058,0.267670,153104000
1998-11-30,0.308594,0.310826,0.283482,0.285156,0.243814,561489600
1998-12-01,0.285714,0.310826,0.282366,0.304688,0.260514,865737600
1998-12-02,0.304688,0.329241,0.299107,0.321429,0.274828,962483200
1998-12-03,0.324219,0.325893,0.300223,0.300781,0.257173,626046400
1998-12-04,0.306362,0.307478,0.285714,0.292411,0.250017,721369600
1998-12-07,0.297991,0.301339,0.292411,0.301339,0.257650,566596800
1998-12-08,0.303013,0.303013,0.285714,0.286272,0.244768,680108800
1998-12-09,0.291853,0.293527,0.282366,0.285714,0.244291,592916800
1998-12-10,0.291853,0.294085,0.284598,0.285714,0.244291,391249600
1998-12-11,0.287946,0.303571,0.285714,0.301339,0.257650,689998400
1998-12-14,0.293527,0.297433,0.287946,0.290179,0.248108,501446400
1998-12-15,0.292411,0.300223,0.292411,0.299665,0.256219,264712000
1998-12-16,0.301339,0.305246,0.291295,0.292969,0.250494,374348800
1998-12-17,0.294085,0.301339,0.292411,0.298549,0.255265,330612800
1998-12-18,0.297991,0.315848,0.296875,0.314174,0.268624,791492800
1998-12-21,0.315848,0.318080,0.305804,0.313058,0.267670,357448000
1998-12-22,0.324777,0.340402,0.321429,0.339286,0.290096,1150800000
1998-12-23,0.344866,0.361607,0.342634,0.355469,0.303932,1235035200
1998-12-24,0.356027,0.357143,0.349888,0.350446,0.299637,199987200
1998-12-28,0.348214,0.367188,0.348214,0.364955,0.312043,725312000
1998-12-29,0.367188,0.370536,0.359375,0.364397,0.311566,387352000
1998-12-30,0.358259,0.367188,0.357143,0.357701,0.305841,237361600
1998-12-31,0.361607,0.369420,0.352679,0.365513,0.312520,271689600
1999-01-04,0.376116,0.377232,0.357143,0.368304,0.314907,952884800
1999-01-05,0.374442,0.392299,0.370536,0.386719,0.330652,1410113600
1999-01-06,0.393973,0.393973,0.366071,0.372768,0.318723,1348569600
1999-01-07,0.377232,0.402344,0.376116,0.401786,0.343534,1429019200
1999-01-08,0.415737,0.418527,0.392857,0.401786,0.343534,678832000
1999-01-11,0.408482,0.411272,0.400670,0.409598,0.350214,560974400
1999-01-12,0.413504,0.416295,0.393973,0.411830,0.352122,820736000
1999-01-13,0.382813,0.422433,0.377232,0.415179,0.354986,1047816000
1999-01-14,0.406250,0.410714,0.366629,0.369420,0.315861,1723859200
1999-01-15,0.373326,0.376116,0.357143,0.368862,0.315384,1006006400
1999-01-19,0.374442,0.377790,0.360491,0.364955,0.312043,534889600
1999-01-20,0.366629,0.375000,0.361607,0.362165,0.309658,778120000
1999-01-21,0.361049,0.362165,0.334821,0.346540,0.296298,600488000
1999-01-22,0.336496,0.352679,0.330915,0.345982,0.295821,345766400
1999-01-25,0.350446,0.353237,0.346540,0.351563,0.300593,385336000
1999-01-26,0.356585,0.364955,0.353795,0.361607,0.309180,560044800
1999-01-27,0.366071,0.369420,0.356585,0.358259,0.306318,364952000
1999-01-28,0.364955,0.368304,0.359933,0.364955,0.312043,336280000
1999-01-29,0.367746,0.371094,0.357143,0.367746,0.314429,242715200
1999-02-01,0.372210,0.374442,0.359933,0.365513,0.312520,278913600
1999-02-02,0.360491,0.363839,0.348214,0.349888,0.299161,307160000
1999-02-03,0.348214,0.362165,0.345982,0.358817,0.306795,338744000
1999-02-04,0.358817,0.359375,0.337054,0.338170,0.289141,463780800
1999-02-05,0.341518,0.342634,0.316964,0.324219,0.277213,777201600
1999-02-08,0.327567,0.338728,0.323661,0.337054,0.288187,468227200
1999-02-09,0.338728,0.348772,0.330915,0.332031,0.283892,701153600
1999-02-10,0.329241,0.345424,0.321429,0.342076,0.292481,563628800
1999-02-11,0.345982,0.354911,0.344308,0.353795,0.302501,565196800
1999-02-12,0.349330,0.349330,0.330357,0.336496,0.287710,428904000
1999-02-16,0.347098,0.347098,0.338170,0.342076,0.292481,300227200
1999-02-17,0.340402,0.345424,0.329799,0.330357,0.282461,296060800
1999-02-18,0.335379,0.338170,0.317522,0.321429,0.274828,500169600
1999-02-19,0.323661,0.336496,0.323103,0.332031,0.283892,361692800
1999-02-22,0.333705,0.347098,0.332589,0.343192,0.293435,298670400
1999-02-23,0.344308,0.353237,0.338728,0.343192,0.293435,322179200
1999-02-24,0.346540,0.348214,0.333705,0.334263,0.285801,212755200
1999-02-25,0.333147,0.336496,0.325893,0.329799,0.281984,264600000
1999-02-26,0.325893,0.330357,0.308036,0.310826,0.265762,667251200
1999-03-01,0.310826,0.310826,0.300223,0.301339,0.257650,487827200
1999-03-02,0.304688,0.315290,0.301339,0.309152,0.264331,683054400
1999-03-03,0.310268,0.313616,0.299107,0.305246,0.260991,293350400
1999-03-04,0.308036,0.308036,0.289063,0.298549,0.255265,367270400
1999-03-05,0.306362,0.306362,0.289063,0.296317,0.253356,468036800
1999-03-08,0.296875,0.309710,0.296317,0.306920,0.262422,550670400
1999-03-09,0.306362,0.306920,0.299107,0.304688,0.260514,319692800
1999-03-10,0.305246,0.305246,0.289621,0.290737,0.248585,546280000
1999-03-11,0.287946,0.302455,0.285714,0.287388,0.245722,473659200
1999-03-12,0.288504,0.299107,0.288504,0.296317,0.253356,271398400
1999-03-15,0.297433,0.312500,0.296875,0.304129,0.260036,352161600
1999-03-16,0.312500,0.317522,0.311942,0.316964,0.271010,399828800
1999-03-17,0.320871,0.321987,0.303013,0.304129,0.260036,366318400
1999-03-18,0.306920,0.318080,0.305804,0.316964,0.271010,227080000
1999-03-19,0.320871,0.321429,0.293527,0.299107,0.255742,536502400
1999-03-22,0.303571,0.314174,0.294085,0.313058,0.267670,593611200
1999-03-23,0.307478,0.307478,0.292411,0.294643,0.251925,415553600
